User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
11233391,2018-11-02 07:10:24,Spot,Distribution,VTHO,0.66960000,""
11233391,2018-11-02 12:46:55,Spot,Distribution,GAS,0.19882098,""
11233391,2018-11-04 03:35:55,Spot,Distribution,ONG,0.03976419,""
11233391,2018-11-16 23:49:04,Spot,Distribution,VEN,-0.50000000,""
11233391,2018-12-03 08:41:01,Spot,Distribution,GAS,0.19240740,""
11233391,2018-12-04 05:36:43,Spot,Distribution,ONG,0.03848148,""
11233391,2018-12-04 06:40:04,Spot,Distribution,VTHO,0.64800000,""
11233391,2019-01-02 14:16:48,Spot,Distribution,GAS,0.19882098,""
11233391,2019-01-03 06:39:04,Spot,Distribution,ONG,0.03976419,""
11233391,2019-01-03 11:52:56,Spot,Distribution,VTHO,0.66960000,""
11233391,2019-02-01 15:56:39,Spot,Distribution,GAS,0.17231151,""
11233391,2019-02-02 07:58:15,Spot,Distribution,ONG,0.03976419,""
11233391,2019-02-02 10:56:43,Spot,Distribution,VTHO,0.66960000,""
11233391,2019-03-02 11:06:38,Spot,Distribution,ONG,0.03591604,""
11233391,2019-03-04 06:03:25,Spot,Distribution,GAS,0.17958024,""
11233391,2019-03-04 11:14:43,Spot,Distribution,VTHO,0.60480000,""
11233391,2019-04-03 07:21:13,Spot,Distribution,GAS,0.17396835,""
11233391,2019-04-03 13:23:40,Spot,Distribution,ONG,0.03976419,""
11233391,2019-04-04 08:06:55,Spot,Distribution,VTHO,0.66960000,""
11233391,2019-05-04 05:11:01,Spot,Distribution,VTHO,0.64800000,""
11233391,2019-05-04 11:43:53,Spot,Distribution,ONG,0.03848148,""
11233391,2019-05-04 13:39:57,Spot,Distribution,GAS,0.16835647,""
11233391,2019-06-03 18:41:34,Spot,Distribution,ONG,0.03976419,""
11233391,2019-06-04 17:15:57,Spot,Distribution,VTHO,0.66960000,""
11233391,2019-06-04 21:29:44,Spot,Distribution,GAS,0.17396835,""
11233391,2019-07-03 16:03:02,Spot,Distribution,VTHO,0.64800000,""
11233391,2019-07-04 14:08:40,Spot,Distribution,GAS,0.16835647,""
11233391,2019-07-05 14:15:07,Spot,Distribution,ONG,0.03848148,""
11233391,2019-08-03 02:54:37,Spot,Distribution,GAS,0.17396835,""
11233391,2019-08-04 03:17:11,Spot,Distribution,ONG,0.03976419,""
11233391,2019-08-04 15:34:09,Spot,Distribution,VTHO,0.66960000,""
11233391,2019-09-02 15:56:30,Spot,Distribution,VTHO,0.66960000,""
11233391,2019-09-04 03:27:07,Spot,Distribution,ONG,0.03976419,""
11233391,2019-09-04 16:57:24,Spot,Distribution,GAS,0.17396835,""
11233391,2019-10-02 01:52:34,Spot,Distribution,ONG,0.03848148,""
11233391,2019-10-02 20:42:07,Spot,Distribution,GAS,0.14430555,""
11233391,2019-10-03 16:39:51,Spot,Distribution,VTHO,0.64800000,""
11233391,2019-10-09 08:39:06,Spot,Small assets exchange BNB,BNB,0.01083390,""
11233391,2019-10-09 08:39:06,Spot,Small assets exchange BNB,VET,-50.00000000,""
11233391,2019-10-09 10:44:18,Spot,Transaction Related,LINK,-637.00000000,""
11233391,2019-10-09 10:44:18,Spot,Fee,BNB,-0.00979662,""
11233391,2019-10-09 10:44:18,Spot,Transaction Related,LINK,-79.00000000,""
11233391,2019-10-09 10:44:18,Spot,Buy,BTC,0.22295000,""
11233391,2019-10-09 10:44:18,Spot,Buy,BTC,0.02765000,""
11233391,2019-10-09 10:44:18,Spot,Fee,BTC,-0.00002590,""
11233391,2019-10-09 10:44:18,Spot,Transaction Related,LINK,-74.00000000,""
11233391,2019-10-09 10:44:18,Spot,Fee,BTC,-0.00022295,""
11233391,2019-10-09 10:44:18,Spot,Buy,BTC,0.02590000,""
11233391,2019-10-28 09:42:13,Spot,Withdraw,BTC,-0.20050000,Withdraw fee is included
11233391,2019-10-31 11:57:10,Spot,Withdraw,BTC,-0.07576825,Withdraw fee is included
