User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
11233391,2019-10-31 11:57:10,Spot,Withdraw,BTC,-0.07576825,Withdraw fee is included
11233391,2019-11-04 10:11:55,Spot,Distribution,VTHO,0.17999999,""
11233391,2019-11-04 15:42:16,Spot,Distribution,ONG,0.03976419,""
11233391,2019-11-05 11:02:55,Spot,Distribution,GAS,0.14911573,""
11233391,2019-12-04 16:04:16,Spot,Distribution,ONG,0.03848148,""
11233391,2019-12-05 15:45:15,Spot,Distribution,GAS,0.14430555,""
11233391,2020-01-04 16:53:53,Spot,Distribution,GAS,0.14911573,""
11233391,2020-01-06 01:07:22,Spot,Distribution,ONG,0.03976419,""
11233391,2020-02-03 03:37:37,Spot,Distribution,GAS,0.14911573,""
11233391,2020-02-05 06:06:40,Spot,Distribution,ONG,0.03976419,""
11233391,2020-03-02 09:15:34,Spot,Distribution,GAS,0.13949536,""
11233391,2020-03-03 05:41:56,Spot,Distribution,ONG,0.03719876,""
11233391,2020-03-12 11:57:48,Spot,Small assets exchange BNB,GAS,-4.40848104,""
11233391,2020-03-12 11:57:48,Spot,Small assets exchange BNB,BNB,0.49400525,""
11233391,2020-03-12 11:57:48,Spot,Small assets exchange BNB,ONG,-0.77476039,""
11233391,2020-03-12 11:57:48,Spot,Small assets exchange BNB,ETC,-0.00238200,""
11233391,2020-03-12 11:57:48,Spot,Small assets exchange BNB,CND,-0.61950000,""
11233391,2020-03-12 11:57:48,Spot,Small assets exchange BNB,TRX,-0.67100000,""
11233391,2020-03-12 11:57:48,Spot,Small assets exchange BNB,ONT,-4.27572000,""
11233391,2020-03-12 11:57:48,Spot,Small assets exchange BNB,ETH,-0.00004923,""
11233391,2020-03-12 11:57:48,Spot,Small assets exchange BNB,BRD,-0.50400000,""
11233391,2020-03-12 12:01:59,Spot,Transaction Related,ZRX,-749.50000000,""
11233391,2020-03-12 12:01:59,Spot,Fee,BNB,-0.00034032,""
11233391,2020-03-12 12:01:59,Spot,Buy,BNB,0.71000000,""
11233391,2020-03-12 12:01:59,Spot,Fee,BNB,-0.00009021,""
11233391,2020-03-12 12:01:59,Spot,Transaction Related,ZRX,-8.50000000,""
11233391,2020-03-12 12:01:59,Spot,Buy,BNB,10.59043500,""
11233391,2020-03-12 12:01:59,Spot,Transaction Related,ZRX,-32.00000000,""
11233391,2020-03-12 12:01:59,Spot,Buy,BNB,0.35005800,""
11233391,2020-03-12 12:01:59,Spot,Buy,BNB,1.23018000,""
11233391,2020-03-12 12:01:59,Spot,Buy,BNB,0.45376000,""
11233391,2020-03-12 12:01:59,Spot,Buy,BNB,0.12027500,""
11233391,2020-03-12 12:01:59,Spot,Fee,BNB,-0.00016412,""
11233391,2020-03-12 12:01:59,Spot,Transaction Related,ZRX,-15.40000000,""
11233391,2020-03-12 12:01:59,Spot,Buy,BNB,0.21883400,""
11233391,2020-03-12 12:01:59,Spot,Fee,BNB,-0.00794283,""
11233391,2020-03-12 12:01:59,Spot,Transaction Related,ZRX,-24.60000000,""
11233391,2020-03-12 12:01:59,Spot,Fee,BNB,-0.00053250,""
11233391,2020-03-12 12:01:59,Spot,Transaction Related,ZRX,-87.00000000,""
11233391,2020-03-12 12:01:59,Spot,Transaction Related,ZRX,-50.00000000,""
11233391,2020-03-12 12:01:59,Spot,Buy,BNB,0.45632000,""
11233391,2020-03-12 12:01:59,Spot,Fee,BNB,-0.00026254,""
11233391,2020-03-12 12:01:59,Spot,Fee,BNB,-0.00092263,""
11233391,2020-03-12 12:01:59,Spot,Transaction Related,ZRX,-32.00000000,""
11233391,2020-03-12 12:01:59,Spot,Fee,BNB,-0.00034224,""
11233391,2020-03-12 12:02:45,Spot,Fee,BNB,-0.00874140,""
11233391,2020-03-12 12:02:45,Spot,Buy,BNB,11.65519800,""
11233391,2020-03-12 12:02:45,Spot,Transaction Related,NEO,-21.37000000,""
11233391,2020-03-12 12:03:58,Spot,Fee,BNB,-0.00017257,""
11233391,2020-03-12 12:03:58,Spot,Buy,BNB,0.92549700,""
11233391,2020-03-12 12:03:58,Spot,Transaction Related,IOTA,-19.70000000,""
11233391,2020-03-12 12:03:58,Spot,Buy,BNB,0.91445100,""
11233391,2020-03-12 12:03:58,Spot,Buy,BNB,2.72136000,""
11233391,2020-03-12 12:03:58,Spot,Transaction Related,IOTA,-78.90000000,""
11233391,2020-03-12 12:03:58,Spot,Transaction Related,IOTA,-129.90000000,""
11233391,2020-03-12 12:03:58,Spot,Transaction Related,IOTA,-15.50000000,""
11233391,2020-03-12 12:03:58,Spot,Fee,BNB,-0.00069412,""
11233391,2020-03-12 12:03:58,Spot,Fee,BNB,-0.00068583,""
11233391,2020-03-12 12:03:58,Spot,Buy,BNB,0.18073000,""
11233391,2020-03-12 12:03:58,Spot,Fee,BNB,-0.00114182,""
11233391,2020-03-12 12:03:58,Spot,Transaction Related,IOTA,-78.90000000,""
11233391,2020-03-12 12:03:58,Spot,Buy,BNB,2.58894800,""
11233391,2020-03-12 12:03:58,Spot,Buy,BNB,1.50294300,""
11233391,2020-03-12 12:03:58,Spot,Transaction Related,IOTA,-232.00000000,""
11233391,2020-03-12 12:03:58,Spot,Fee,BNB,-0.00204102,""
11233391,2020-03-12 12:03:58,Spot,Transaction Related,IOTA,-15.60000000,""
11233391,2020-03-12 12:03:58,Spot,Fee,BNB,-0.00112720,""
11233391,2020-03-12 12:03:58,Spot,Transaction Related,IOTA,-68.80000000,""
11233391,2020-03-12 12:03:58,Spot,Buy,BNB,1.52242800,""
11233391,2020-03-12 12:03:58,Spot,Buy,BNB,0.23009600,""
11233391,2020-03-12 12:03:58,Spot,Fee,BNB,-0.00194171,""
11233391,2020-03-12 12:03:58,Spot,Buy,BNB,0.11675600,""
11233391,2020-03-12 12:03:58,Spot,Buy,BNB,0.79670400,""
11233391,2020-03-12 12:03:58,Spot,Fee,BNB,-0.00013548,""
11233391,2020-03-12 12:03:58,Spot,Transaction Related,IOTA,-10.10000000,""
