User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
11233391,2020-11-02 17:16:31,Spot,Distribution,SXP,0.33384695,""
11233391,2020-11-04 16:20:34,Spot,Buy,NEO,71.95700000,""
11233391,2020-11-04 16:20:34,Spot,Transaction Related,USDT,-998.61924600,""
11233391,2020-11-04 16:20:34,Spot,Fee,BNB,-0.02837996,""
11233391,2020-11-04 17:46:02,Spot,Buy,BNB,50.00000000,""
11233391,2020-11-04 17:46:02,Spot,Fee,BNB,-0.03750000,""
11233391,2020-11-04 17:46:02,Spot,Transaction Related,USDT,-1342.50000000,""
11233391,2020-11-07 11:46:23,Spot,Fee,BNB,-0.01147860,""
11233391,2020-11-07 11:46:23,Spot,Buy,USDT,450.00000000,""
11233391,2020-11-07 11:46:23,Spot,Transaction Related,AAVE,-10.00000000,""
11233391,2020-11-09 19:01:50,Spot,Distribution,SXP,0.55545435,""
11233391,2020-11-14 16:22:51,Spot,Transaction Related,SUSHI,-573.14900000,""
11233391,2020-11-14 16:22:51,Spot,Buy,USDT,573.14900000,""
11233391,2020-11-14 16:22:51,Spot,Fee,BNB,-0.01548084,""
11233391,2020-11-17 13:08:34,Spot,Small assets exchange BNB,SUSHI,-0.00027700,""
11233391,2020-11-17 13:08:34,Spot,Small assets exchange BNB,BNB,0.00003044,""
11233391,2020-11-17 13:08:34,Spot,Small assets exchange BNB,SXP,-1.01335307,""
11233391,2020-11-17 13:08:34,Spot,Small assets exchange BNB,BNB,0.03721093,""
11233391,2020-11-17 13:08:34,Spot,Small assets exchange BNB,ETH,-0.00000189,""
11233391,2020-11-17 13:08:34,Spot,Small assets exchange BNB,BNB,0.00001303,""
11233391,2020-12-16 12:11:12,Spot,Distribution,GAS,0.42634522,""
11233391,2020-12-28 19:45:14,Spot,Buy,LINK,200.00000000,""
11233391,2020-12-28 19:45:14,Spot,Fee,BNB,-0.05283151,""
11233391,2020-12-28 19:45:14,Spot,Transaction Related,USDT,-2530.44000000,""
11233391,2021-01-03 12:02:38,Spot,Fee,BNB,-0.03377563,""
11233391,2021-01-03 12:02:38,Spot,Buy,USDT,1795.64000000,""
11233391,2021-01-03 12:02:38,Spot,Transaction Related,BNB,-44.89100000,""
11233391,2021-01-05 18:32:40,Spot,Deposit,BTC,0.21092425,""
11233391,2021-01-05 18:52:17,Spot,Fee,BNB,-0.14463668,""
11233391,2021-01-05 18:52:17,Spot,Transaction Related,BTC,-0.23276800,""
11233391,2021-01-05 18:52:17,Spot,Buy,USDT,7758.85574400,""
11233391,2021-01-06 13:41:11,Spot,Transaction Related,LINK,-100.00000000,""
11233391,2021-01-06 13:41:11,Spot,Buy,USDT,1600.00000000,""
11233391,2021-01-06 13:41:11,Spot,Fee,BNB,-0.02856966,""
11233391,2021-01-06 23:27:17,Spot,Fee,BNB,-0.01170525,""
11233391,2021-01-06 23:27:17,Spot,Fee,BNB,-0.00072000,""
11233391,2021-01-06 23:27:17,Spot,Fee,BNB,-0.00971700,""
11233391,2021-01-06 23:27:17,Spot,Transaction Related,USDT,-656.78368800,""
11233391,2021-01-06 23:27:17,Spot,Buy,BNB,12.95600000,""
11233391,2021-01-06 23:27:17,Spot,Buy,BNB,15.60700000,""
11233391,2021-01-06 23:27:17,Spot,Buy,BNB,0.96000000,""
11233391,2021-01-06 23:27:17,Spot,Buy,BNB,1.54000000,""
11233391,2021-01-06 23:27:17,Spot,Fee,BNB,-0.01174800,""
11233391,2021-01-06 23:27:17,Spot,Buy,BNB,15.66400000,""
11233391,2021-01-06 23:27:17,Spot,Transaction Related,USDT,-40.25222400,""
11233391,2021-01-06 23:27:17,Spot,Fee,BNB,-0.00115500,""
